place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJabYDfMxvdTERc_xhrk9J9nA,Quán Vịt Hà Nội - Bia Hơi Hà Nội,,,18,5,"Name: Bia Hơi Hà Nội 779
Link: https://www.google.com/maps/search/Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i+779/@10.3677145,107.0911438?authuser=0&hl=vi&entry=ttu
Reviews: 27 reviews

Name: Bia Hơi Hà Nội Seaview 2
Link: https://www.google.com/maps/search/Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i+Seaview+2/@10.3851329,107.116283?authuser=0&hl=vi&entry=ttu
Reviews: 21 reviews

Name: GIÓ HÀ NỘI
Link: https://www.google.com/maps/search/GI%C3%93+H%C3%80+N%E1%BB%98I/@10.35188,107.08559799999999?authuser=0&hl=vi&entry=ttu
Reviews: 7 reviews",,0909 931 904,1,Quán Vịt Hà Nội - Bia Hơi Hà Nội (Chủ sở hữu),https://www.google.com/maps/contrib/107097243947168750647,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYDPFAhs2icgjEnaMJuhUUDUru789_6BeXcUQcEAf5rm47jKQvREUAv7x3_XjjcrpFGBSm81JAMaw-R-Nrsy3yKu7v942l-j0Iyeqa6gmXIVsy-01TJ-iueFBplAtJ9lVcNHt8ig=s1024,Quán bia,Quán bia,,,Open All Days,"75 Bình Giã, Phường 8, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Qu%C3%A1n+V%E1%BB%8Bt+H%C3%A0+N%E1%BB%99i+-+Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31756fcc7c03b669:0x70f6494fae61fc73!8m2!3d10.3540512!4d107.090105!16s%2Fg%2F11kt8vf6mk!19sChIJabYDfMxvdTERc_xhrk9J9nA?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJT1N8awBxdTERVjj8js6cnlM,Bia Hơi Độc Lập 2,,,23,4.3,"Name: Quán nhậu Tự Do - Bia Hơi Hà Nội
Link: https://www.google.com/maps/search/Qu%C3%A1n+nh%E1%BA%ADu+T%E1%BB%B1+Do+-+Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i/@10.3782936,107.1117866?authuser=0&hl=vi&entry=ttu
Reviews: 63 reviews

Name: Bia Hơi Hà Nội Độc Lập
Link: https://www.google.com/maps/search/Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i+%C4%90%E1%BB%99c+L%E1%BA%ADp/@10.366750699999999,107.08824919999999?authuser=0&hl=vi&entry=ttu
Reviews: 44 reviews

Name: Bia Hơi Hà Nội Khánh Linh
Link: https://www.google.com/maps/search/Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i+Kh%C3%A1nh+Linh/@10.382142499999999,107.11026059999999?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: quán nhậu bia hơi Hà Nội-Phố Hiến
Link: https://www.google.com/maps/search/qu%C3%A1n+nh%E1%BA%ADu+bia+h%C6%A1i+H%C3%A0+N%E1%BB%99i-Ph%E1%BB%91+Hi%E1%BA%BFn/@10.3795174,107.1044431?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Quán Bia Hơi 762
Link: https://www.google.com/maps/search/Qu%C3%A1n+Bia+H%C6%A1i+762/@10.4032961,107.12453509999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0567 967 979,1,Bia Hơi Độc Lập 2 (Chủ sở hữu),https://www.google.com/maps/contrib/106945960316417272689,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx6x-wPrPgwJITfjCTkYecibRnHxa8Lp-REZ4Oe-zq4Ad1rpXFLvmpKjp7oiAGSzHf_4VdSTM3rE_z86HDhNlEhPZWyxOlRQCm2cz5FtqEUf0oowcbuBDM6Vkb8NMLtYzyMGXKH=s1024,Quán bia,Quán bia,,,Open All Days,"301 Nguyễn Hữu Cảnh, Phường Thống Nhất, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Bia+H%C6%A1i+%C4%90%E1%BB%99c+L%E1%BA%ADp+2/data=!4m7!3m6!1s0x317571006b7c534f:0x539e9cce8efc3856!8m2!3d10.3828161!4d107.1100108!16s%2Fg%2F11wbypwmhh!19sChIJT1N8awBxdTERVjj8js6cnlM?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJY0rkXQBvdTERpR8LQDolMUk,Ốc Bơ,,,11,5,"Name: Quán Ốc Bybo
Link: https://www.google.com/maps/search/Qu%C3%A1n+%E1%BB%90c+Bybo/@10.334643,107.0870942?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews

Name: Quán Ốc Bố Già
Link: https://www.google.com/maps/search/Qu%C3%A1n+%E1%BB%90c+B%E1%BB%91+Gi%C3%A0/@10.3410669,107.079013?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Quán Sang Ốc
Link: https://www.google.com/maps/search/Qu%C3%A1n+Sang+%E1%BB%90c/@10.3457744,107.08016959999999?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Ốc Bờm
Link: https://www.google.com/maps/search/%E1%BB%90c+B%E1%BB%9Dm/@10.482147600000001,107.17362220000001?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,,1,Ốc Bơ (Chủ sở hữu),https://www.google.com/maps/contrib/114256578659335102552,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzDJ0XmpK2w1jwY3HTAucnSMPcL9DOjuoY4dhJhbY3QixcdbhGLisWPKYHYJjAcCX-Ui3cUVl_dXrPXwepLnCWPLHgbUPc7ZkrQBoVIXbZrbOT4ZSrJoa_NuGMJJVmeFcp5DzQ=s1024,Quán bia,Quán bia,,,Open All Days,"39a1 Lý Tự Trọng, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/%E1%BB%90c+B%C6%A1/data=!4m7!3m6!1s0x31756f005de44a63:0x4931253a400b1fa5!8m2!3d10.3480962!4d107.0765383!16s%2Fg%2F11vxmbyk_z!19sChIJY0rkXQBvdTERpR8LQDolMUk?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJO2yhytF1dTERrhQ9wL3hnNI,Karaoke Hoàng Gia Long Điền,,,108,4.2,"Name: Karaoke Hoàng Gia
Link: https://www.google.com/maps/search/Karaoke+Hoa%CC%80ng+Gia/@10.5035657,107.17684469999999?authuser=0&hl=vi&entry=ttu
Reviews: 142 reviews

Name: Karaoke DIAMOND 89
Link: https://www.google.com/maps/search/Karaoke+DIAMOND+89/@10.403393999999999,107.23319699999999?authuser=0&hl=vi&entry=ttu
Reviews: 52 reviews

Name: Karaoke Family
Link: https://www.google.com/maps/search/Karaoke+Family/@10.482693399999999,107.21186979999999?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews

Name: Karaoke Hoàng Khương
Link: https://www.google.com/maps/search/Karaoke+Ho%C3%A0ng+Kh%C6%B0%C6%A1ng/@10.4198749,107.2231363?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Karaoke Hoàng Nam
Link: https://www.google.com/maps/search/Karaoke+Ho%C3%A0ng+Nam/@10.4012579,107.2291906?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0911 939 179,1,Karaoke Hoàng Gia Long Điền (Chủ sở hữu),https://www.google.com/maps/contrib/114271839553236998981,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxg8HqicOBnEw3Wv_BodFWX8sux46qBROV53BGo86LtE9QURU69cGp6fWjafGKIxOv9Y8S5-U83Nu6DrlRxGX_h4EP1Y9MBDac0JrOCDs8RyQ5VSCd-n2dOdv2kv4fHCkt5kjTBGg=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"45 Phạm Hữu Chí, TT. Long Điền, Long Điền, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Karaoke+Ho%C3%A0ng+Gia+Long+%C4%90i%E1%BB%81n/data=!4m7!3m6!1s0x317575d1caa16c3b:0xd29ce1bdc03d14ae!8m2!3d10.480138!4d107.2071914!16s%2Fg%2F11j1qts8jp!19sChIJO2yhytF1dTERrhQ9wL3hnNI?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJDesoe8dvdTERNliNVrNDRxY,Belly's Watering Hole,,,483,4.5,"Name: Quach’s Seafood Restaurant
Link: https://www.google.com/maps/search/Quach%E2%80%99s+Seafood+Restaurant/@10.340251,107.08827060000002?authuser=0&hl=vi&entry=ttu
Reviews: 1272 reviews

Name: Nhà Hàng Cafe Lan Rừng
Link: https://www.google.com/maps/search/Nh%C3%A0+H%C3%A0ng+Cafe+Lan+R%E1%BB%ABng/@10.3419543,107.07792769999999?authuser=0&hl=vi&entry=ttu
Reviews: 820 reviews

Name: Emily’s Kitchen
Link: https://www.google.com/maps/search/Emily%E2%80%99s+Kitchen/@10.3362854,107.08120319999999?authuser=0&hl=vi&entry=ttu
Reviews: 193 reviews

Name: travellers
Link: https://www.google.com/maps/search/travellers/@10.3322909,107.0822967?authuser=0&hl=vi&entry=ttu
Reviews: 112 reviews",,0919 066 216,,Belly's Watering Hole (Chủ sở hữu),https://www.google.com/maps/contrib/113349649440365919372,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwyc6EPzI_YkQP93or5ZA6P9vrTcCstKb_gGUqEXCvRA2wsTKM1ZbPjAfIPTxhv5XL_22Z2JjJNX5Sx2jlR2_CHKOEyuayQy8Mxa6W56Yodpd5J71JzGvptuHzOt2VyVVg5n2pdmYGhU-0=s1024,Nhà hàng Phương Tây,Nhà hàng Phương Tây,,,Open All Days,"53D Phan Chu Trinh, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 780000",,https://www.google.com/maps/place/Belly%27s+Watering+Hole/data=!4m7!3m6!1s0x31756fc77b28eb0d:0x164743b3568d5836!8m2!3d10.3357581!4d107.0817112!16s%2Fg%2F11fslwzwyy!19sChIJDesoe8dvdTERNliNVrNDRxY?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJCS4zqdhxdTERTzn1LV2Udsc,Quán Nhậu Alô 100,Quán nhậu giá bình dân ^^,,29,4.1,"Name: Quán Nhậu Thống Nhất
Link: https://www.google.com/maps/search/Qu%C3%A1n+Nh%E1%BA%ADu+Th%E1%BB%91ng+Nh%E1%BA%A5t/@10.3520747,107.0857546?authuser=0&hl=vi&entry=ttu
Reviews: 51 reviews

Name: QUÁN NHẬU BAO SAY
Link: https://www.google.com/maps/search/QU%C3%81N+NH%E1%BA%ACU+BAO+SAY/@10.4042538,107.1264547?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Quán Nhậu Như Ý
Link: https://www.google.com/maps/search/Qu%C3%A1n+Nh%E1%BA%ADu+Nh%C6%B0+%C3%9D/@10.347562199999999,107.080968?authuser=0&hl=vi&entry=ttu
Reviews: 2 reviews

Name: Quán ăn alo
Link: https://www.google.com/maps/search/Qu%C3%A1n+%C4%83n+alo/@10.3760102,107.1034141?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0909 017 386,,Quán Nhậu Alô 100 (Chủ sở hữu),https://www.google.com/maps/contrib/103551167980148705503,https://lh3.googleusercontent.com/p/AF1QipOhnNB2zgjVCEnG4oPpK3-WuyshofVsLZLRP1zI=s1024,Nhà hàng,"Nhà hàng, Quán bia",,,Open All Days,"66 Đ. 30 Tháng 4, Phường Thống Nhất, Vũng Tàu, Bà Rịa - Vũng Tàu 800000",,https://www.google.com/maps/place/Qu%C3%A1n+Nh%E1%BA%ADu+Al%C3%B4+100/data=!4m7!3m6!1s0x317571d8a9332e09:0xc776945d2df5394f!8m2!3d10.392044!4d107.101509!16s%2Fg%2F11b67gtbbz!19sChIJCS4zqdhxdTERTzn1LV2Udsc?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJbW0i462fdTER4ITYsK1yYso,Karaoke Anh Thy - Quán Ăn Gia Đình - Cơm Niêu Phước Hải,"Anh Thy phục vụ các món ăn gia đình. Đặc biệt có Cơm niêu. Không gian sang trọng, ấm cúng.
Phòng Karaoke cao cấp",,92,4.5,"Name: Karaoke Bảo Như
Link: https://www.google.com/maps/search/Karaoke+B%E1%BA%A3o+Nh%C6%B0/@10.4190683,107.2888327?authuser=0&hl=vi&entry=ttu
Reviews: 79 reviews

Name: Karaoke AT - Phước Hải
Link: https://www.google.com/maps/search/Karaoke+AT+-+Ph%C6%B0%E1%BB%9Bc+H%E1%BA%A3i/@10.4288411,107.2906551?authuser=0&hl=vi&entry=ttu
Reviews: 68 reviews

Name: Karaoke Tú Anh
Link: https://www.google.com/maps/search/Karaoke+T%C3%BA+Anh/@10.3860268,107.2410445?authuser=0&hl=vi&entry=ttu
Reviews: 15 reviews

Name: Karaoke Anh Anh
Link: https://www.google.com/maps/search/Karaoke+Anh+Anh/@10.4897239,107.17356459999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0852 164 179,,Karaoke Anh Thy - Quán Ăn Gia Đình - Cơm Niêu Phước Hải (Chủ sở hữu),https://www.google.com/maps/contrib/113735101985148635318,https://lh3.googleusercontent.com/p/AF1QipOwxQ2Af2XDSAh9H-YlivWvxnxIw0eAkcQdi6nJ=s1024,Nhà hàng,"Nhà hàng, Quán cà phê, Quán bar karaoke",,,Open All Days,"Phước Hải, Đất Đỏ, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Karaoke+Anh+Thy+-+Qu%C3%A1n+%C4%82n+Gia+%C4%90%C3%ACnh+-+C%C6%A1m+Ni%C3%AAu+Ph%C6%B0%E1%BB%9Bc+H%E1%BA%A3i/data=!4m7!3m6!1s0x31759fade3226d6d:0xca6272adb0d884e0!8m2!3d10.435294!4d107.2906088!16s%2Fg%2F11n116cphj!19sChIJbW0i462fdTER4ITYsK1yYso?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJOcFyFQATdTERTIEBRq1n7Tk,Bốc Khói Quán,,,6,4.8,,,,1,Bốc Khói Quán (Chủ sở hữu),https://www.google.com/maps/contrib/100310486693084930318,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyM8cnsszXAHeHW_F7q8p64PESjcnuZq9xKitjrTtUxHg1iTqPLfqI-2cbxGi2HXPPWU-rMDOQVIFW11kd4YavvpuIQaOfJ5iDcoxSO8tIRa4zjCECjaE54ZJF8eRDD0rsW_bKrn116-A8D=s1024,Quán bia,Quán bia,,,Open All Days,"G3QF+J3C, Phước Hoà, Tân Thành, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/B%E1%BB%91c+Kh%C3%B3i+Qu%C3%A1n/data=!4m7!3m6!1s0x317513001572c139:0x39ed67ad4601814c!8m2!3d10.5391075!4d107.0725036!16s%2Fg%2F11xm6y0ty_!19sChIJOcFyFQATdTERTIEBRq1n7Tk?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJK22HZcBxdTERxzVMT2dXhmw,Ốc Bụi,Quán ốc,,60,4.4,"Name: Bờ kè Phước Hải
Link: https://www.google.com/maps/search/B%E1%BB%9D+k%C3%A8+Ph%C6%B0%E1%BB%9Bc+H%E1%BA%A3i/@10.425670499999999,107.2952985?authuser=0&hl=vi&entry=ttu
Reviews: 747 reviews

Name: Quán Ốc Bờ Kè
Link: https://www.google.com/maps/search/Qu%C3%A1n+%E1%BB%90c+B%E1%BB%9D+K%C3%A8/@10.498426400000001,107.16688599999999?authuser=0&hl=vi&entry=ttu
Reviews: 166 reviews

Name: Ốc Gió Biển
Link: https://www.google.com/maps/search/%E1%BB%90c+Gi%C3%B3+Bi%E1%BB%83n/@10.4022419,107.1867156?authuser=0&hl=vi&entry=ttu
Reviews: 10 reviews

Name: Quán nhậu Bờ Kè
Link: https://www.google.com/maps/search/Qu%C3%A1n+nh%E1%BA%ADu+B%E1%BB%9D+K%C3%A8/@10.4016441,107.1847863?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: Ốc Bụi Long Hải
Link: https://www.google.com/maps/search/%E1%BB%90c+B%E1%BB%A5i+Long+H%E1%BA%A3i/@10.3924057,107.23174170000001?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0989 469 372,,Ốc Bụi (Chủ sở hữu),https://www.google.com/maps/contrib/107772643903628049369,https://lh3.googleusercontent.com/p/AF1QipM4ei06t3xnWQ5OS3dpDg1tHxMfJkkaLzecSytb=s1024,Quán bar,Quán bar,,,Open All Days,"Bờ kè, Long Điền, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/%E1%BB%90c+B%E1%BB%A5i/data=!4m7!3m6!1s0x317571c065876d2b:0x6c8657674f4c35c7!8m2!3d10.4015778!4d107.1846774!16s%2Fg%2F11fv396c6g!19sChIJK22HZcBxdTERxzVMT2dXhmw?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJK4puRSyedTER-yWMMFAqtv0,Karaoke Bảo Như,"Với thiết kế phòng hiện đại, sang trọng, đẳng cấp, kết hợp với hệ thống âm thanh karaoke Hanet đỉnh cao, chuyên nghiệp, toàn bộ được tối ưu theo từng centimet không gian phòng, tạo ra một không gian giải trí đỉnh cao, chuyên nghiệp nhất có thể. Chắc chắn sẽ mang lại cho quý khách có những phút giây thư giãn tuyệt vời nhất. Ngoài ra, chúng tôi còn phục vụ ăn uống, tổ chức tiệc theo yêu cầu của quý khách.",,79,4.1,"Name: Karaoke Anh Thy - Quán Ăn Gia Đình - Cơm Niêu Phước Hải
Link: https://www.google.com/maps/search/Karaoke+Anh+Thy+-+Qu%C3%A1n+%C4%82n+Gia+%C4%90%C3%ACnh+-+C%C6%A1m+Ni%C3%AAu+Ph%C6%B0%E1%BB%9Bc+H%E1%BA%A3i/@10.435293999999999,107.2906088?authuser=0&hl=vi&entry=ttu
Reviews: 92 reviews

Name: Karaoke AT - Phước Hải
Link: https://www.google.com/maps/search/Karaoke+AT+-+Ph%C6%B0%E1%BB%9Bc+H%E1%BA%A3i/@10.4288411,107.2906551?authuser=0&hl=vi&entry=ttu
Reviews: 68 reviews

Name: Karaoke Bảo Ngọc
Link: https://www.google.com/maps/search/Karaoke+B%E1%BA%A3o+Ng%E1%BB%8Dc/@10.448512899999999,107.29834559999999?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Karaoke Hương Quê
Link: https://www.google.com/maps/search/Karaoke+H%C6%B0%C6%A1ng+Qu%C3%AA/@10.4930956,107.1825082?authuser=0&hl=vi&entry=ttu
Reviews: 11 reviews

Name: Huy Hoàng Karaoke
Link: https://www.google.com/maps/search/Huy+Ho%C3%A0ng+Karaoke/@10.446484199999999,107.28367709999999?authuser=0&hl=vi&entry=ttu
Reviews: 5 reviews",,0937 616 566,,Karaoke Bảo Như (Chủ sở hữu),https://www.google.com/maps/contrib/113891408833745512290,https://lh3.googleusercontent.com/p/AF1QipPBQr79_jIL6pnWFt4yp95ByjZXWgNYQVuC8mlL=s1024,Quán bar karaoke,Quán bar karaoke,,,Open All Days,"Trần Hưng Đạo, Đất Đỏ, Bà Rịa - Vũng Tàu, 790000",,https://www.google.com/maps/place/Karaoke+B%E1%BA%A3o+Nh%C6%B0/data=!4m7!3m6!1s0x31759e2c456e8a2b:0xfdb62a50308c25fb!8m2!3d10.4190683!4d107.2888327!16s%2Fg%2F11csrqbgz0!19sChIJK4puRSyedTER-yWMMFAqtv0?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJayDSuuRldTER7fw2NT_0dUk,SKY BUFFET VUNG TAU,"Sky Buffet -Seafood & Coffee- tọa lạc nơi tầng cao nhất của khách Premier Pearl Vũng Tàu.
Premier Pearl được xem là viên ngọc lấp lánh, thì Rooftop tại Premier Pearl là đỉnh của viên ngọc.
Đến với Rooftop bạn sẽ bị mê hoặc bởi cảnh đẹp nơi đây với view cảnh biển Thùy Vân 360 độ độc nhất thành phố biển Vũng Tàu
và điều thú vị hơn du khách sẽ bất ngờ với dịch vụ hấp dẫn, đa dạng mà hoàn toàn miễn phí nơi đây.
Và một điểm cộng rất nhiều của Rooftop là giờ mở cửa từ 6h sáng đến 22h đêm với rất nhiều dịch vụ và hoạt động để du khách khám phá.

Thưởng thức ban nhạc Acoustic từ 17h – 19h các ngày thứ 6, thứ 7, Chủ Nhật.",,285,4.7,"Name: Nhà Hàng Vạn Chài | Nhà Hàng Vũng Tàu
Link: https://www.google.com/maps/search/Nha%CC%80+Ha%CC%80ng+Va%CC%A3n+Cha%CC%80i+%7C+Nh%C3%A0+H%C3%A0ng+V%C5%A9ng+T%C3%A0u/@10.3471438,107.09323510000002?authuser=0&hl=vi&entry=ttu
Reviews: 1668 reviews

Name: Nhà hàng hải sản La Sirena
Link: https://www.google.com/maps/search/Nh%C3%A0+h%C3%A0ng+h%E1%BA%A3i+s%E1%BA%A3n+La+Sirena/@10.343079399999999,107.09464399999999?authuser=0&hl=vi&entry=ttu
Reviews: 1524 reviews

Name: BUFFET VŨNG TÀU
Link: https://www.google.com/maps/search/BUFFET+V%C5%A8NG+T%C3%80U/@10.367528499999999,107.0979217?authuser=0&hl=vi&entry=ttu
Reviews: 508 reviews

Name: Skybar
Link: https://www.google.com/maps/search/Skybar/@10.352705799999999,107.10157520000001?authuser=0&hl=vi&entry=ttu
Reviews: 7 reviews",https://premierpearlhotel.vn/,0254 6506 666,,SKY BUFFET VUNG TAU (Chủ sở hữu),https://www.google.com/maps/contrib/111100036297937417270,https://lh3.googleusercontent.com/p/AF1QipOsebNoIruWM4WYou1uO_Zuqn5pWsAk5JzN1g9q=s1024,Nhà hàng,"Nhà hàng, Khu vực nướng, Quán cà phê, Hồ bơi",,,Open All Days,"69-69A Thùy Vân, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/SKY+BUFFET+VUNG+TAU/data=!4m7!3m6!1s0x317565e4bad2206b:0x4975f43f3536fced!8m2!3d10.3322495!4d107.0889669!16s%2Fg%2F11kjdzbnmy!19sChIJayDSuuRldTER7fw2NT_0dUk?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJhUoJOwBzdTERA8rdm-pyVhw,Bia hơi Hà Nội - Hùng Cường Quán,,,16,4.6,"Name: Bia Hơi Hà Nội- Quán Hưng 38
Link: https://www.google.com/maps/search/Bia+H%C6%A1i+H%C3%A0+N%E1%BB%99i-+Qu%C3%A1n+H%C6%B0ng+38/@10.593418,107.20867589999999?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: quán 355 Bia hơi Hà Nội
Link: https://www.google.com/maps/search/qu%C3%A1n+355+Bia+h%C6%A1i+H%C3%A0+N%E1%BB%99i/@10.5023013,107.19095379999999?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: BIA HƠI HÀ NỘI (CHI LĂNG QUÁN)
Link: https://www.google.com/maps/search/BIA+H%C6%A0I+H%C3%80+N%E1%BB%98I+(CHI+L%C4%82NG+QU%C3%81N)/@10.414779699999999,107.16218359999999?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: Bia hơi hà nội 68
Link: https://www.google.com/maps/search/Bia+h%C6%A1i+h%C3%A0+n%E1%BB%99i+68/@10.4966171,107.1833851?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: HAPPY CLUB BEER ( bia hơi hà nội)
Link: https://www.google.com/maps/search/HAPPY+CLUB+BEER+(+bia+h%C6%A1i+h%C3%A0+n%E1%BB%99i)/@10.4965041,107.1796095?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0985 151 579,1,Bia hơi Hà Nội - Hùng Cường Quán (Chủ sở hữu),https://www.google.com/maps/contrib/117644930284656844679,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYa3ThuCHS1fL6RpPFgsafuiw8f9KuZEvPlFQ5vw1OiNZchzEO7quu4zbgtIu7Wlf-MSgXS1ojlsrIo_-bLWH_VQpqczPLhK2FBn3d_5e7ELDfw3LxeKzR4t48108owxySKNcBDSo3c1oQ=s1024,Quán bia,Quán bia,,,Open All Days,"559 Điện Biên Phủ, Long Toàn, Bà Rịa, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Bia+h%C6%A1i+H%C3%A0+N%E1%BB%99i+-+H%C3%B9ng+C%C6%B0%E1%BB%9Dng+Qu%C3%A1n/data=!4m7!3m6!1s0x317573003b094a85:0x1c5672ea9bddca03!8m2!3d10.4913391!4d107.1950186!16s%2Fg%2F11wpq26p2s!19sChIJhUoJOwBzdTERA8rdm-pyVhw?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
ChIJ0yWE0KFzdTERtkUTWP56J8s,CHICA - cocktail bar & steakhouse,CHICA - Cocktail Bar & Steakhouse,,137,4.9,"Name: Steak Việt chi nhánh Bà Rịa
Link: https://www.google.com/maps/search/Steak+Vi%E1%BB%87t+chi+nh%C3%A1nh+B%C3%A0+R%E1%BB%8Ba/@10.498124599999999,107.1644625?authuser=0&hl=vi&entry=ttu
Reviews: 103 reviews

Name: Quán Chị Em
Link: https://www.google.com/maps/search/Qu%C3%A1n+Ch%E1%BB%8B+Em/@10.501184199999999,107.19494089999999?authuser=0&hl=vi&entry=ttu
Reviews: 8 reviews

Name: Bò Chi
Link: https://www.google.com/maps/search/B%C3%B2+Chi/@10.4947587,107.1677296?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: NGUYEN VAN NGA
Link: https://www.google.com/maps/search/NGUYEN+VAN+NGA/@10.5268406,107.1995429?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0764 599 333,,CHICA - cocktail bar & steakhouse (Chủ sở hữu),https://www.google.com/maps/contrib/114735123018674114302,https://lh3.googleusercontent.com/p/AF1QipNnsmdJggbjBvJnhTWYYjtAzWfOAk3Z6T0jF8pE=s1024,Nhà hàng,Nhà hàng,,,Open All Days,"149 Nguyễn Đình Chiểu, Phước Hiệp, Bà Rịa, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/CHICA+-+cocktail+bar+%26+steakhouse/data=!4m7!3m6!1s0x317573a1d08425d3:0xcb277afe581345b6!8m2!3d10.5001653!4d107.1699271!16s%2Fg%2F11sb6tqrpw!19sChIJ0yWE0KFzdTERtkUTWP56J8s?authuser=0&hl=vi&rclk=1,"quán bar, club ở vũng tàu"
