place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJY7svB7hvdTERgrvMLSOtMvc,Cà phê ông già,"Cà phê, trà và nước ép",,165,4.3,"Name: Cà phê Ông già
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+%C3%94ng+gi%C3%A0/@10.3510283,107.0738296?authuser=0&hl=vi&entry=ttu
Reviews: 346 reviews

Name: Cộng Cà Phê
Link: https://www.google.com/maps/search/C%E1%BB%99ng+C%C3%A0+Ph%C3%AA/@10.3455316,107.07705709999999?authuser=0&hl=vi&entry=ttu
Reviews: 172 reviews

Name: Cà phê Ông Già Seaview
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+%C3%94ng+Gi%C3%A0+Seaview/@10.353143,107.0640708?authuser=0&hl=vi&entry=ttu
Reviews: 128 reviews

Name: Cà phê Ông Già
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+%C3%94ng+Gi%C3%A0/@10.3586151,107.0790179?authuser=0&hl=vi&entry=ttu
Reviews: 22 reviews

Name: CaFé Ong Biển
Link: https://www.google.com/maps/search/CaF%C3%A9+Ong+Bi%E1%BB%83n/@10.3606105,107.0764107?authuser=0&hl=vi&entry=ttu
Reviews: 7 reviews",,0908 850 205,,Cà phê ông già (Chủ sở hữu),https://www.google.com/maps/contrib/100381174730249223220,https://lh3.googleusercontent.com/p/AF1QipNHVgKKIxaXw1CuLmx-kWAEsgm_88_vFZXQwCFf=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"66 Trần Hưng Đạo, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu 02543",,https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+%C3%B4ng+gi%C3%A0/data=!4m7!3m6!1s0x31756fb8072fbb63:0xf732ad232dccbb82!8m2!3d10.3474362!4d107.0759877!16s%2Fg%2F11h1c3gvt3!19sChIJY7svB7hvdTERgrvMLSOtMvc?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJl6g23utvdTERMLHsMPyrHbo,Coffee Milano bến xe vũng tàu,,,47,3.8,"Name: Milano coffee
Link: https://www.google.com/maps/search/Milano+coffee/@10.375844299999999,107.1108419?authuser=0&hl=vi&entry=ttu
Reviews: 90 reviews

Name: Milano Coffee
Link: https://www.google.com/maps/search/Milano+Coffee/@10.3445258,107.0810296?authuser=0&hl=vi&entry=ttu
Reviews: 35 reviews

Name: CaFe MILANO
Link: https://www.google.com/maps/search/CaFe+MILANO/@10.356998599999999,107.0750533?authuser=0&hl=vi&entry=ttu
Reviews: 25 reviews

Name: Milano Lê Văn Lộc
Link: https://www.google.com/maps/search/Milano+L%C3%AA+V%C4%83n+L%E1%BB%99c/@10.371752899999999,107.0831388?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0979 259 117,,Coffee Milano bến xe vũng tàu (Chủ sở hữu),https://www.google.com/maps/contrib/109661214646012827925,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwScdh-I05qI98SWVi3ohmnW_sms8lUcNZkA6uQbKfKfyhXXWYW3rXRaCru-12jjz5nDCEPN9PWkaZKV3OM7fpPrrwwZw2sJQViYDZXdZOMf0xdt3kIaqv053E_CGZY5inagRCt=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"63 Nguyễn Tri Phương, Phường 7, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Coffee+Milano+b%E1%BA%BFn+xe+v%C5%A9ng+t%C3%A0u/data=!4m7!3m6!1s0x31756febde36a897:0xba1dabfc30ecb130!8m2!3d10.3648592!4d107.0818353!16s%2Fg%2F11gh0_5324!19sChIJl6g23utvdTERMLHsMPyrHbo?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJGWtSJ8dvdTERlmk8Q2A7hlQ,B.A.Y Coffee,,,183,3.9,"Name: B-Coffee
Link: https://www.google.com/maps/search/B-Coffee/@10.3634142,107.0807609?authuser=0&hl=vi&entry=ttu
Reviews: 17 reviews

Name: Quán ca fe bi a
Link: https://www.google.com/maps/search/Qu%C3%A1n+ca+fe+bi+a/@10.3565854,107.0938642?authuser=0&hl=vi&entry=ttu
Reviews: 17 reviews

Name: Cà phê máy bãi sau
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+m%C3%A1y+b%C3%A3i+sau/@10.3393637,107.09039840000001?authuser=0&hl=vi&entry=ttu
Reviews: 3 reviews

Name: Y CAFÉ
Link: https://www.google.com/maps/search/Y+CAF%C3%89/@10.363846599999999,107.0811883?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",https://www.facebook.com/baycoffeevungtau/,0962 046 484,,B.A.Y Coffee (Chủ sở hữu),https://www.google.com/maps/contrib/117194010919664445865,https://lh3.googleusercontent.com/p/AF1QipMaOjnXSBJPz21ACkyzjJ9AxGPhGQomZONWRkkQ=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"5/6 Nguyễn Thái Học (giao lộ Pasteur - Tôn Thất Tùng), Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/B.A.Y+Coffee/data=!4m7!3m6!1s0x31756fc727526b19:0x54863b60433c6996!8m2!3d10.362191!4d107.0804897!16s%2Fg%2F11c0rhjpnb!19sChIJGWtSJ8dvdTERlmk8Q2A7hlQ?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJpUgNAxBvdTERqpmkBMpp3E4,Kem bơ sầu riêng GÁC MƠ Vũng Tàu-HOMESTAY,"XUỐNG Vũng Tàu ăn gì, ở đâu?
ghé thử liền KEM BƠ SẦU RIÊNG CÓ MÚI SẦU RIÊNG TƯƠI, TO, THƠM BÉO
ĐÃ NGON LẠI CÒN RẺ.
team mê sầu riêng thì note ngay
Kem bơ sầu riêng Gác Mơ – Homestay vintage 129 Bà TRIỆU,Vũng Tàu
Béo mịn – thơm ngọt – mát lạnh
“Đi Vũng Tàu mà chưa ghé kem bơ sầu riêng Gác Mơ thì coi như bỏ lỡ đặc sản rồi nha
25k–65k, ăn một lần là ghiền luôn

Nếu bạn đến Vũng Tàu và muốn tìm một món ăn vặt vừa mát lạnh vừa “đặc sản”, thì kem bơ sầu riêng Gác Mơ chắc chắn là điểm đến không thể bỏ qua.
Địa chỉ duy nhất: 129 Bà Triệu, Phường Vũng TÀU",,175,4.3,,https://admin.booking.com/hotel/hoteladmin/extranet_ng/manage/home.html?lang=vi&hotel_id=14937388&ses=169a88da72054c5b4d4c95224d5aeead,0798 518 788,,Kem bơ sầu riêng GÁC MƠ Vũng Tàu-HOMESTAY (Chủ sở hữu),https://www.google.com/maps/contrib/115139428397467032391,https://lh3.googleusercontent.com/p/AF1QipN6bUMxQ0PJuAdPBj6JVG41pEulutYQAJg7LisA=s1024,Quán cà phê,"Quán cà phê, Cửa hàng kem, Lưu trú nhà dân, Quán ăn nhẹ",,,,"129 Bà Triệu, Phường 4, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/Kem+b%C6%A1+s%E1%BA%A7u+ri%C3%AAng+G%C3%81C+M%C6%A0+V%C5%A9ng+T%C3%A0u-HOMESTAY/data=!4m10!3m9!1s0x31756f10030d48a5:0x4edc69ca04a499aa!5m2!4m1!1i2!8m2!3d10.352195!4d107.0782246!16s%2Fg%2F11h1hn5fq7!19sChIJpUgNAxBvdTERqpmkBMpp3E4?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJW8ofAtdvdTERzy6hKR7tURA,Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu,,,120,3.8,"Name: Highlands Coffee
Link: https://www.google.com/maps/search/Highlands+Coffee/@10.3548408,107.0844443?authuser=0&hl=vi&entry=ttu
Reviews: 648 reviews

Name: Highlands Coffee Lotte Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+Lotte+V%C5%A9ng+T%C3%A0u/@10.350065299999999,107.0938716?authuser=0&hl=vi&entry=ttu
Reviews: 146 reviews

Name: Highlands Coffee - GO Mall Bà Rịa
Link: https://www.google.com/maps/search/Highlands+Coffee+-+GO+Mall+B%C3%A0+R%E1%BB%8Ba/@10.492246999999999,107.1682714?authuser=0&hl=vi&entry=ttu
Reviews: 74 reviews

Name: High coffe
Link: https://www.google.com/maps/search/High+coffe/@10.341624999999999,107.083823?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Green Highland Coffee Vũng Tàu
Link: https://www.google.com/maps/search/Green+Highland+Coffee+V%C5%A9ng+T%C3%A0u/@10.383241,107.10616929999999?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews",https://highlandscoffee.com.vn/,0254 7302 526,,Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/112628899440292571221,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLJFIow6Kj2VMlhAgryEs2AMml9FlbybJwaZxMDF2nT-RFdBzcYYkqkcLKoz6IMtbdqsnvNv1kLQ7jlZo1dUT5NeDfzmyEWFWrvZInpz9ACjW-pvwmgF6UpUkiArQnmEqIAZ8=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"199 Nam Kỳ Khởi Nghĩa, Phường 3, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Highlands+Coffee+199+Nam+K%E1%BB%B3+Kh%E1%BB%9Fi+Ngh%C4%A9a+%E2%80%93+V%C5%A9ng+T%C3%A0u/data=!4m7!3m6!1s0x31756fd7021fca5b:0x1051ed1e29a12ecf!8m2!3d10.3513252!4d107.0862863!16s%2Fg%2F11nnqr27hs!19sChIJW8ofAtdvdTERzy6hKR7tURA?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJl6idRgBldTERatJTMylWEfA,Highlands Coffee 24 Ha Long Vung Tau,,,758,4.2,"Name: Highlands Coffee Kim Minh Plaza Vung Tau
Link: https://www.google.com/maps/search/Highlands+Coffee+Kim+Minh+Plaza+Vung+Tau/@10.346077099999999,107.0764671?authuser=0&hl=vi&entry=ttu
Reviews: 1154 reviews

Name: Highlands Coffee 199 Nam Kỳ Khởi Nghĩa – Vũng Tàu
Link: https://www.google.com/maps/search/Highlands+Coffee+199+Nam+K%E1%BB%B3+Kh%E1%BB%9Fi+Ngh%C4%A9a+%E2%80%93+V%C5%A9ng+T%C3%A0u/@10.3513252,107.0862863?authuser=0&hl=vi&entry=ttu
Reviews: 120 reviews

Name: GH Cafe
Link: https://www.google.com/maps/search/GH+Cafe/@10.363584,107.0927744?authuser=0&hl=vi&entry=ttu
Reviews: 15 reviews

Name: High coffe
Link: https://www.google.com/maps/search/High+coffe/@10.341624999999999,107.083823?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Green Highland Coffee Vũng Tàu
Link: https://www.google.com/maps/search/Green+Highland+Coffee+V%C5%A9ng+T%C3%A0u/@10.383241,107.10616929999999?authuser=0&hl=vi&entry=ttu
Reviews: 9 reviews",,0254 7300 049,,Highlands Coffee 24 Ha Long Vung Tau (Chủ sở hữu),https://www.google.com/maps/contrib/113381507793961784739,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZPSM0VJhRAT5gUy9hAMraZHGDLHnEXEdAUID6qUaU79TfYoSdv1T9xwyksdf0d2PbrlVqWCnZxC5AbQSlQuAYmLTArvLzOjiUQz2MtizyfXCNvdVNFolm_RN2FjpvRgpuZDWq3Q=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"24 Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Highlands+Coffee+24+Ha+Long+Vung+Tau/data=!4m7!3m6!1s0x31756500469da897:0xf01156293353d26a!8m2!3d10.3281065!4d107.0804857!16s%2Fg%2F11y41_zl_9!19sChIJl6idRgBldTERatJTMylWEfA?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJKeqYKs5vdTERpv_EBWwwp0Q,Ori coffee - tea - cake,,,83,4.2,"Name: OrientKafe
Link: https://www.google.com/maps/search/OrientKafe/@10.371190799999999,107.0588014?authuser=0&hl=vi&entry=ttu
Reviews: 42 reviews

Name: Xinh coffee
Link: https://www.google.com/maps/search/Xinh+coffee/@10.368327899999999,107.09015509999999?authuser=0&hl=vi&entry=ttu
Reviews: 12 reviews

Name: Cà Phê Hoa Sữa
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+Hoa+S%E1%BB%AFa/@10.371027,107.0868891?authuser=0&hl=vi&entry=ttu
Reviews: 4 reviews",,0908 144 286,1,Ori coffee - tea - cake (Chủ sở hữu),https://www.google.com/maps/contrib/100245997349603831148,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPVG-Ll-g_kAk0kHW3Z-LFwo58LQwrwn0G0Bnjmax2bgQKo1T2IxVVwJ5J-mBAs5YK3R3lc3yVZ448-mm-VsR2vdb69qQNJ9mfmIOsbCxikqjyM-r_owBJ9PQQaz4iqrbgxvI=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"45 Lương Thế Vinh, Phường 9, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/Ori+coffee+-+tea+-+cake/data=!4m7!3m6!1s0x31756fce2a98ea29:0x44a7306c05c4ffa6!8m2!3d10.3689385!4d107.0894496!16s%2Fg%2F11csrxwknx!19sChIJKeqYKs5vdTERpv_EBWwwp0Q?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJTYq1Jc9vdTERs5VeRP9DeMU,The Busa Park Vũng Tàu,,,289,2.8,"Name: Beach Stop
Link: https://www.google.com/maps/search/Beach+Stop/@10.3630783,107.0615534?authuser=0&hl=vi&entry=ttu
Reviews: 1246 reviews

Name: Zone 82 Coffee And Children Playground
Link: https://www.google.com/maps/search/Zone+82+Coffee+And+Children+Playground/@10.344434699999999,107.0863378?authuser=0&hl=vi&entry=ttu
Reviews: 241 reviews

Name: Pato's Bingsu
Link: https://www.google.com/maps/search/Pato's+Bingsu/@10.348167499999999,107.0738205?authuser=0&hl=vi&entry=ttu
Reviews: 94 reviews

Name: Cà Phê Sân Vườn 259
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+S%C3%A2n+V%C6%B0%E1%BB%9Dn+259/@10.3898806,107.1181336?authuser=0&hl=vi&entry=ttu
Reviews: 7 reviews",https://www.facebook.com/thebusaparkvungtau,0918 176 878,,The Busa Park Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/115332919732860625094,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyddV8wvUPEi0TwDstQUJkN9RhMOtgrpZXjNejAjmvc5Egvd9RzPbrAHyBPQin4nEfyx53vk3Zp-tLGiHZKCTWP5AKtEbWJ86icBN2kRPS4zqNfPGGFJ0TX1vLhbdEjxUcmRGnS=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"90a Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/The+Busa+Park+V%C5%A9ng+T%C3%A0u/data=!4m7!3m6!1s0x31756fcf25b58a4d:0xc57843ff445e95b3!8m2!3d10.33501!4d107.0720173!16s%2Fg%2F11tjm9r2cl!19sChIJTYq1Jc9vdTERs5VeRP9DeMU?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJjf8AXrdvdTERgcFtQ60q3Pg,Tàu hũ CoVang,"Đại lý phân phối Tàu hũ CoVang vũng tàu
Tàu Hũ CoVang
Sử dụng 100% nguyên liệu tự nhiên nhập khẩu, được Viện Pastuer kiểm nghiệm, sản phẩm Tàu hũ tươi CoVang đảm bảo an toàn thực phẩm đã được các nhà hàng khách sạn, bếp ăn trường học, đặc biệt là các trường mầm non và tiểu học đón nhận",,136,4.6,"Name: Tàu hũ nóng CÔ VÂN
Link: https://www.google.com/maps/search/T%C3%A0u+h%C5%A9+n%C3%B3ng+C%C3%94+V%C3%82N/@10.332697399999999,107.08928309999999?authuser=0&hl=vi&entry=ttu
Reviews: 62 reviews

Name: BOT COEFFEE
Link: https://www.google.com/maps/search/BOT+COEFFEE/@10.3382883,107.08511139999999?authuser=0&hl=vi&entry=ttu
Reviews: 31 reviews

Name: Tàu hủ vũng tàu
Link: https://www.google.com/maps/search/T%C3%A0u+h%E1%BB%A7+v%C5%A9ng+t%C3%A0u/@10.333850499999999,107.088059?authuser=0&hl=vi&entry=ttu
Reviews: 22 reviews

Name: Hawa Coffee
Link: https://www.google.com/maps/search/Hawa+Coffee/@10.3351065,107.08745329999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0969 511 727,,Tàu hũ CoVang (Chủ sở hữu),https://www.google.com/maps/contrib/111079483876377072104,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwndhxyBb3aw_qoLnimkIE6Wa9tMWRO3PZurDo2VtzQEITuAl-R3bj30JQYQ74lkEK4ESo8HFddDUSmxkWghPwvQ0Qm5SZxrZaF-dFhYY9FHyrlmgkNVvbRskrzsnwzwiBxxCSJ=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"150 Hoàng Hoa Thám, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/T%C3%A0u+h%C5%A9+CoVang/data=!4m7!3m6!1s0x31756fb75e00ff8d:0xf8dc2aad436dc181!8m2!3d10.3355436!4d107.0865884!16s%2Fg%2F11srkwd_6t!19sChIJjf8AXrdvdTERgcFtQ60q3Pg?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJtQcRiEVvdTERdGerYZVTi5U,CAFE CÓC,,,4,4.5,"Name: Cóc Cóc Coffee
Link: https://www.google.com/maps/search/C%C3%B3c+C%C3%B3c+Coffee/@10.3487952,107.07554879999999?authuser=0&hl=vi&entry=ttu
Reviews: 49 reviews

Name: Cà Phê Võng
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+V%C3%B5ng/@10.3234287,107.0839893?authuser=0&hl=vi&entry=ttu
Reviews: 28 reviews

Name: Cafe võng Cô Huyền
Link: https://www.google.com/maps/search/Cafe+v%C3%B5ng+C%C3%B4+Huy%E1%BB%81n/@10.3304511,107.0834964?authuser=0&hl=vi&entry=ttu
Reviews: 24 reviews

Name: Quán cafe Nhà Cóc
Link: https://www.google.com/maps/search/Qu%C3%A1n+cafe+Nh%C3%A0+C%C3%B3c/@10.3357609,107.08240049999999?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews

Name: Cafe võng bus and beer
Link: https://www.google.com/maps/search/Cafe+v%C3%B5ng+bus+and+beer/@10.3398504,107.088239?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0907 232 532,,CAFE CÓC (Chủ sở hữu),https://www.google.com/maps/contrib/107800080890722033258,https://lh3.googleusercontent.com/p/AF1QipMfblA6Jqz3UArYK3twjNzEyx2q7-hH3BnRGEGR=s1024,Quán cà phê nghệ thuật,"Quán cà phê nghệ thuật, Quán cà phê",,,Open All Days,"62a Võ Thị Sáu, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/CAFE+C%C3%93C/data=!4m7!3m6!1s0x31756f45881107b5:0x958b539561ab6774!8m2!3d10.3364689!4d107.0864451!16s%2Fg%2F11s89lmtk1!19sChIJtQcRiEVvdTERdGerYZVTi5U?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJEfoPOdtvdTERfE_YJAuSseg,Cafe Góc Thiên Đường,,,46,2.6,"Name: GU CAFE
Link: https://www.google.com/maps/search/GU+CAFE/@10.3700874,107.0600364?authuser=0&hl=vi&entry=ttu
Reviews: 375 reviews

Name: Cà Phê Thanh Trúc
Link: https://www.google.com/maps/search/C%C3%A0+Ph%C3%AA+Thanh+Tr%C3%BAc/@10.364052299999999,107.06179619999999?authuser=0&hl=vi&entry=ttu
Reviews: 253 reviews

Name: KOPee Coffee by the Beach
Link: https://www.google.com/maps/search/KOPee+Coffee+by+the+Beach/@10.3807063,107.0555351?authuser=0&hl=vi&entry=ttu
Reviews: 190 reviews

Name: Cà phê võng
Link: https://www.google.com/maps/search/C%C3%A0+ph%C3%AA+v%C3%B5ng/@10.3837695,107.0572499?authuser=0&hl=vi&entry=ttu
Reviews: 41 reviews

Name: Góc Đà Lạt Ven Biển
Link: https://www.google.com/maps/search/G%C3%B3c+%C4%90%C3%A0+L%E1%BA%A1t+Ven+Bi%E1%BB%83n/@10.3701811,107.06042000000001?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews",,,1,Cafe Góc Thiên Đường (Chủ sở hữu),https://www.google.com/maps/contrib/108854331455147329498,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzuiO3GtijgYrwWaP-IbaFJeFDmT8mXTd3N7kZZMu67N_KSNCpJpWcYaTLmBtMsaze_WZrmqwz3n76n0-vVFP_CDxiw4uZihgz8hZk8bF9JbDkgfWZbYIHfJU3aw1qlpgZAhP70=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"182 Trần Phú, Phường 5, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Cafe+G%C3%B3c+Thi%C3%AAn+%C4%90%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x31756fdb390ffa11:0xe8b1920b24d84f7c!8m2!3d10.3724754!4d107.0575414!16s%2Fg%2F11qnsyvlws!19sChIJEfoPOdtvdTERfE_YJAuSseg?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJu2hE18VvdTER6Zy3gajGaIQ,Quán Cà phê Urban,,,261,3.9,"Name: Ừ Coffee & More
Link: https://www.google.com/maps/search/%E1%BB%AA+Coffee+%26+More/@10.3440351,107.08223369999999?authuser=0&hl=vi&entry=ttu
Reviews: 222 reviews

Name: Trạm Cà Phê
Link: https://www.google.com/maps/search/Tr%E1%BA%A1m+C%C3%A0+Ph%C3%AA/@10.3643986,107.0846824?authuser=0&hl=vi&entry=ttu
Reviews: 83 reviews

Name: GA VUNG TAU coffee
Link: https://www.google.com/maps/search/GA+VUNG+TAU+coffee/@10.3646972,107.08423169999999?authuser=0&hl=vi&entry=ttu
Reviews: 53 reviews

Name: Cafe SuBin
Link: https://www.google.com/maps/search/Cafe+SuBin/@10.357626,107.089339?authuser=0&hl=vi&entry=ttu
Reviews: 1 reviews

Name: CAFE 555
Link: https://www.google.com/maps/search/CAFE+555/@10.3587989,107.0885376?authuser=0&hl=vi&entry=ttu
Reviews: No Reviews reviews",,0254 3577 610,1,Quán Cà phê Urban (Chủ sở hữu),https://www.google.com/maps/contrib/114590939213708547708,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIJWKtjUAQOxv2OkwZ98gzU2Y0VoEqoDTr3cENAsDuhX-XxwA8A8yHMH7OccKJeOwJ3pTAr65QrntyGOABrGzEOowwmC7AXOCTMz1DZDvRvler4c-goOvG06veau60-wzHyJy7=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"14K2 Trung Tâm Thương Mại, Phường 7, Vũng Tàu, Bà Rịa - Vũng Tàu",,https://www.google.com/maps/place/Qu%C3%A1n+C%C3%A0+ph%C3%AA+Urban/data=!4m7!3m6!1s0x31756fc5d74468bb:0x8468c6a881b79ce9!8m2!3d10.3643563!4d107.0839453!16s%2Fg%2F11b5wms420!19sChIJu2hE18VvdTER6Zy3gajGaIQ?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJI0ZULCtvdTERemXjnWsUkDQ,Ciela Beach - Coffee Vũng Tàu,Tiệm cà phê view biển ngắm bình minh Vũng Tàu siêu chill nhất định bạn nên ghé thử dù chỉ một lần,,6,4.3,,,0937 383 851,,Ciela Beach - Coffee Vũng Tàu (Chủ sở hữu),https://www.google.com/maps/contrib/103887118412049647526,https://lh3.googleusercontent.com/p/AF1QipMh3vh-L4INTIFjkrDj0wF-j2jw6-zLIMekid5G=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"Thùy Vân, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu 790000",,https://www.google.com/maps/place/Ciela+Beach+-+Coffee+V%C5%A9ng+T%C3%A0u/data=!4m7!3m6!1s0x31756f2b2c544623:0x3490146b9de3657a!8m2!3d10.3435963!4d107.096156!16s%2Fg%2F11xzw7hzrg!19sChIJI0ZULCtvdTERemXjnWsUkDQ?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
ChIJ45EoX1pvdTERiAGu_7DF9tE,KATINAT Trần Phú (Vũng Tàu),"KATINAT không ngừng theo đuổi sứ mệnh mang phong vị mới từ những vùng đất trứ danh tại Việt Nam và trên thế giới đến khách hàng.

Từ niềm đam mê khám phá hương vị ở những vùng đất mới với độ cao, thổ nhưỡng, độ ẩm và khí hậu tuyệt vời mà thiên nhiên ban tặng, những nghệ nhân KATINAT bắt đầu hành trình chinh phục khai phá nguồn nguyên liệu tinh hoa. Từng búp trà, từng hạt cà phê là nguồn cảm hứng bất tận cho những công thức đột phá, những sản phẩm tâm huyết giúp KATINAT chinh phục vị giác của khách hàng.

KATINAT tự hào mang đến những sản phẩm với hương vị đặc sắc và bạn chính là một phần đặc biệt của “Hành trình chinh phục phong vị mới”.",,520,2.9,,https://katinat.vn/,0846 659 460,,KATINAT Trần Phú (Vũng Tàu) (Chủ sở hữu),https://www.google.com/maps/contrib/112875109746514134703,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy_1UXEnLgBV7omnC0CV3IJXK6BphkgKl7iWPrWaSv-32aH5AVxSi1S1Th7pPWccCOvFg1fvgbpLlQoFe9ZAgcvl5gGuDs0jG4_KZiPxwQL04H0AUbGB8_rM7H3u43ypeHUYJHQIuIIDK0=s1024,Quán cà phê,Quán cà phê,,,Open All Days,"01 Trần Phú, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu 78000",,https://www.google.com/maps/place/KATINAT+Tr%E1%BA%A7n+Ph%C3%BA+%28V%C5%A9ng+T%C3%A0u%29/data=!4m7!3m6!1s0x31756f5a5f2891e3:0xd1f6c5b0ffae0188!8m2!3d10.350161!4d107.067629!16s%2Fg%2F11xgy6fygt!19sChIJ45EoX1pvdTERiAGu_7DF9tE?authuser=0&hl=vi&rclk=1,cà phê ở vũng tàu
